 const           X2              X3              X4              X5              X6              X7              X8              X9              U1              U0              V               wage1           wage0           state           wage          
1.0              1.512241       -0.411566       -1.228153        0.524427       -0.771172       -1.696529       -0.123708       -1.171216        0.176678        2.441670e-01   -0.577143        1.388422        1.069361       1.0              1.388422      
1.0              2.060446       -1.023394       -0.352898       -0.215958       -0.878361        0.628681       -0.287742        0.269183       -0.223448        1.109091e-01    0.231452        2.178172        1.313581       1.0              2.178172      
1.0             -0.264088        0.883960        0.384565       -0.087199        0.566030        0.845353        0.324215        0.634007        0.219564        1.976768e-01   -0.138220        0.849228        0.464309       0.0              0.464309      
1.0              1.019996        0.339349       -0.178631       -0.951637       -0.928270       -0.162115       -0.408286       -1.123373       -0.329232        2.976296e-01    0.606326        0.756157        0.845686       1.0              0.756157      
1.0              0.689735        0.872542       -0.974964       -1.148380       -0.061013       -0.680660       -0.977077        1.411417        0.342807       -1.234338e-01   -1.214290        0.317252        0.044232       1.0              0.317252      
1.0             -1.560216       -0.752904        0.944509       -1.303013        0.715163       -0.968958       -1.345630        0.301258        0.000667        1.486989e-01   -0.163020        1.053747        0.481216       1.0              1.053747      
1.0              0.550689        1.029536        0.279230        0.197154       -0.053580        1.546888       -0.683765        0.678825        0.037031       -1.902187e-01   -0.271602        1.002649        0.256502       1.0              1.002649      
1.0             -0.364842        0.690434       -0.736972        0.999366       -1.045613       -0.309059        1.069678        1.962630       -0.233561       -3.521135e-01   -1.036720       -0.230751       -0.152868       0.0             -0.152868      
1.0              0.763253       -0.374461        0.113320       -0.645757       -0.749221        1.000837        1.280271       -0.161205       -0.099511       -2.459888e-01   -1.567393        1.507385        0.500427       1.0              1.507385      
1.0              1.023765       -1.568617        0.644926       -0.173757       -0.660564       -0.323307        1.193211       -1.732556        0.103031        2.010293e-01    0.455107        2.991790        1.458960       1.0              2.991790      
1.0             -0.112715       -1.368879        1.793369       -0.946353        1.718032        0.124727       -1.236922        1.039539       -0.015162        2.036696e-01    1.120036        2.879318        1.247654       0.0              1.247654      
1.0              0.545576       -0.116777       -0.438041       -2.019837        0.335103       -0.014276       -0.390893       -0.461045        0.059463       -4.511774e-02   -0.147317        0.773273        0.346979       1.0              0.773273      
1.0             -0.546400       -0.377636        0.092516       -0.348931       -1.274800        0.872619        0.036089       -1.673071       -0.010625       -8.566100e-02    0.666915        0.901477        0.353222       1.0              0.901477      
1.0              0.373097        0.935264        0.352218        0.865482        1.226192        1.439904       -0.985515        1.524286       -0.398196       -1.501736e-01    0.856389        0.679875        0.354169       0.0              0.354169      
1.0              1.495632        0.767120        1.018209        0.437838       -0.457515        1.679065       -0.774545       -0.811608        0.221150       -7.445565e-02    0.175022        2.452088        0.834549       1.0              2.452088      
1.0             -1.627102       -2.813703       -0.378507        0.274940        2.439153       -0.842014        0.373622        1.235053       -0.070034        1.967262e-01   -0.037667        1.335372        0.959526       0.0              0.959526      
1.0              1.261542        0.535877        0.926607       -0.824040       -1.011352       -0.688155        0.209809       -0.252728        0.123644       -1.593491e-01    0.602523        2.088250        0.608187       0.0              0.608187      
1.0             -0.139393       -0.559459        0.943683        0.482836       -1.548601        0.179942        0.301308        1.285711       -0.232850       -3.137696e-01    0.976744        1.777607        0.507846       0.0              0.507846      
