 const           X2              X3              U1              U0              V               Y1              Y0              D               Y             
1.0             -0.187814       -1.165737       -0.026260        0.076869        1.978590        0.869503        0.529916       0.0              0.529916      
1.0             -2.140790        0.888228        0.047421       -0.099358        1.258117       -0.140717       -0.134555       0.0             -0.134555      
1.0             -0.469756        0.233677       -0.117714       -0.137806       -2.725966        0.621571        0.244755       1.0              0.621571      
1.0              0.176583       -0.356964       -0.028601       -0.094780        0.645853        1.069403        0.449366       0.0              0.449366      
1.0             -0.750710       -0.140381        0.085490       -0.013236        0.238764        0.668846        0.299087       1.0              0.668846      
1.0              1.628368        0.082738       -0.113219       -0.076116        0.393290        1.790525        0.830976       0.0              0.830976      
1.0             -1.945510       -1.882014       -0.096888       -0.116044       -0.782518       -0.176646       -0.102421       1.0             -0.176646      
1.0              1.157371        0.574971        0.087217       -0.007705        0.971587        1.729558        0.781638       0.0              0.781638      
1.0              0.549878       -0.198923        0.002199        0.017354       -1.190838        1.307381        0.654823       1.0              1.307381      
1.0             -0.464898        1.476406       -0.142944        0.054937       -1.126906        0.599037        0.438712       1.0              0.599037      
1.0             -0.994130        0.224762       -0.036725        0.088564        0.263979        0.411533        0.340031       1.0              0.411533      
1.0              0.312194       -0.649144        0.046624       -0.081572        1.129371        1.219891        0.496476       0.0              0.496476      
